"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
822,201,K03,202,1,1/10/2025 13:45,1,1,RFID,4.5,3,E2806F1220007602412D0D40,VMT8070,4.5,,599.02,
823,201,K03,202,1,1/10/2025 13:45,1,1,RFID,4.5,3,E2806F122000AD02424E458C,VIPS7637,4.5,,"1,151.88",
824,201,K03,202,1,1/10/2025 13:45,1,1,RFID,4.5,3,E2806F122000DD02413B6E13,JWK3491,4.5,,113.6,
825,201,K03,202,1,1/10/2025 13:45,1,1,RFID,4.5,3,E280110520007952CCE00A55,JUQ7143,4.5,,75.5,
826,201,K03,202,1,1/10/2025 13:45,1,1,RFID,4.5,3,E2806F12200080024150B945,JNU45,4.5,,37.67,
827,201,K03,202,1,1/10/2025 13:46,1,1,RFID,4.5,3,E280110520007852E7930ACC,TS868,4.5,,"1,286.79",
828,201,K03,203,1,1/10/2025 13:46,1,1,RFID,9.2,3,E28011052000754DA7CE0AD1,JRW6193,9.2,,89.2,
830,201,K03,203,1,1/10/2025 13:47,1,1,RFID,9.2,3,E2806F122000F0024121DACC,BPW3040,9.2,,107.51,
832,201,K03,202,1,1/10/2025 13:48,1,1,RFID,4.5,3,E2806F1220001402412D59FD,JUF2065,4.5,,75.5,
833,201,K03,202,1,1/10/2025 13:48,1,1,RFID,4.5,3,E2801105200076D6F9B50ACE,JUM6263,4.5,,415.31,
835,201,K03,202,1,1/10/2025 13:51,1,1,RFID,4.5,3,E2806F1220004D02424DE4FD,JRK1315,4.5,,273.22,
836,201,K03,202,1,1/10/2025 13:52,1,1,RFID,4.5,3,E2003412012A0300086FEEA1,JRK6921,4.5,,114.34,
837,201,K03,202,1,1/10/2025 13:52,1,1,RFID,4.5,3,E28011052000729CC4EC0A55,BME8007,4.5,,75.5,
838,201,K03,202,1,1/10/2025 13:52,1,1,RFID,4.5,3,E28011052000784CCD860A55,JRB9982,4.5,,75.5,
839,201,K03,202,1,1/10/2025 13:52,1,1,RFID,4.5,3,E280110520007755739D0ADF,JVT1850,4.5,,75.5,
840,201,K03,202,1,1/10/2025 13:53,1,1,RFID,4.5,3,E2801105200078CCE95C0ACC,VDW3336,4.5,,119.44,
841,201,K03,202,1,1/10/2025 13:53,1,1,RFID,4.5,3,E28011052000735CE3120A55,JWB6116,4.5,,547.23,
842,201,K03,204,1,1/10/2025 13:53,1,1,RFID,13.5,3,E28011052000719AC8BD0A55,NDQ5157,13.5,,66.5,
843,201,K03,202,1,1/10/2025 13:53,1,1,RFID,4.5,3,E280110520007795E7650ACC,WB9913P,4.5,,260.53,
844,201,K03,204,1,1/10/2025 13:53,1,1,RFID,13.5,3,E28011052000715CE9B20ACC,VJD2080,13.5,,749.63,
845,201,K03,202,1,1/10/2025 13:53,1,1,RFID,4.5,3,E28011052000770CCA5C0A55,JRS8711,4.5,,"8,008.15",
846,201,K03,202,1,1/10/2025 13:53,1,1,RFID,4.5,3,E28011052000778AE8620ACC,JUR5855,4.5,,104.38,
847,201,K03,202,1,1/10/2025 13:53,1,1,RFID,4.5,3,E280110520007799F6100AD3,VGP9673,4.5,,75.5,
848,201,K03,202,1,1/10/2025 13:54,1,1,RFID,4.5,3,E2C06A122000B8022CBC7302,SMQ7235A,4.5,,18.95,
849,201,K03,204,1,1/10/2025 13:55,1,1,RFID,13.5,3,E2801105200070CE0AEE0A5A,PPH6643,13.5,,369.47,
850,201,K03,202,1,1/10/2025 13:55,1,1,RFID,4.5,3,E2806F12200092024224E9BF,VFE7880,4.5,,75.5,
851,201,K03,203,1,1/10/2025 13:55,1,1,RFID,9.2,3,E2806F1220001202423B7169,JXA6239,9.2,,70.8,
852,201,K03,202,1,1/10/2025 13:56,1,1,RFID,4.5,3,E2806F1220000C023EB03F89,JWS9585,4.5,,75.5,
853,201,K03,203,1,1/10/2025 13:57,1,1,RFID,9.2,3,E280110520007AD5CCC20A55,DCU6550,9.2,,70.8,
854,201,K03,202,1,1/10/2025 13:57,1,1,RFID,4.5,3,E28011052000788CC9F70A55,PMC8450,4.5,,58.82,
855,201,K03,204,1,1/10/2025 13:57,1,1,RFID,13.5,3,E2806F1220007E024249F467,JUJ8884,13.5,,154.99,
856,201,K03,203,1,1/10/2025 13:58,1,1,RFID,9.2,3,E2806F122000F5023EB0C5F1,SYH9469,9.2,,53.44,
857,201,K03,203,1,1/10/2025 13:58,1,1,RFID,9.2,3,E28011052000759EE7980ACC,VEY8196,9.2,,90.25,
858,201,K03,202,1,1/10/2025 13:59,1,1,RFID,4.5,3,E280110520007554E2130A55,JMS69,4.5,,90.36,
859,201,K03,202,1,1/10/2025 13:59,1,1,RFID,4.5,3,E280110520007051A7CB0AD1,JXC5660,4.5,,75.5,
860,201,K03,202,1,1/10/2025 13:59,1,1,RFID,4.5,3,E2806F12200023024132B530,JTR6323,4.5,,75.5,
861,201,K03,202,1,1/10/2025 13:59,1,1,RFID,4.5,3,E2806F12200041023E852AF6,QAA1131U,4.5,,247.13,
1,201,K03,203,2,1/10/2025 14:00,1,1,RFID,9.2,3,E2806F1220009D024132D356,WRP5539,9.2,,70.8,
2,201,K03,204,2,1/10/2025 14:00,1,1,RFID,13.5,3,E2806F1220003F02423B1654,SB3263J,13.5,,484.66,
3,201,K03,202,2,1/10/2025 14:00,1,1,RFID,4.5,3,E280110520007186F9050ACE,JTH8788,4.5,,485.17,
4,201,K03,203,2,1/10/2025 14:02,1,1,RFID,9.2,3,E2806F1220008202424AD187,SIS1954,9.2,,33.9,
5,201,K03,202,2,1/10/2025 14:02,1,1,RFID,4.5,3,E280110520007844F91A0ACE,VNV2763,4.5,,75.5,
6,201,K03,203,2,1/10/2025 14:02,1,1,RFID,9.2,3,E28011052000709619E60A56,JTA7331,9.2,,196.14,
7,201,K03,202,2,1/10/2025 14:03,1,1,RFID,4.5,3,E28011052000745CCCDD0A55,JTV1889,4.5,,132.59,
8,201,K03,202,2,1/10/2025 14:03,1,1,RFID,4.5,3,E2806F122000BB02413B026B,BAT2,4.5,,289.58,
9,201,K03,204,2,1/10/2025 14:03,1,1,RFID,13.5,3,E2806F1220003E0241213110,WC1124P,13.5,,66.5,
10,201,K03,203,2,1/10/2025 14:04,1,1,RFID,9.2,3,E2806F12200031024121DE48,DFA3905,9.2,,27.2,
11,201,K03,202,2,1/10/2025 14:05,1,1,RFID,4.5,3,E2806F12200035024121B63A,JSB7188,4.5,,"2,615.93",
12,201,K03,202,2,1/10/2025 14:05,1,1,RFID,4.5,3,E2806F122000E2023E986E1D,PFP75,4.5,,75.5,
13,201,K03,202,2,1/10/2025 14:06,1,1,RFID,4.5,3,E280110520007B19CD790A55,BPB676,4.5,,374.85,
14,201,K03,202,2,1/10/2025 14:06,1,1,RFID,4.5,3,E2806F122000310241210749,JWU4565,4.5,,4.01,
15,201,K03,202,2,1/10/2025 14:06,1,1,RFID,4.5,3,E28011052000759CE9AD0ACC,JUK4386,4.5,,75.5,
16,201,K03,202,2,1/10/2025 14:08,1,1,RFID,4.5,3,E2801105200078C20AF30A5A,BCB9999,4.5,,"6,332.50",
17,201,K03,204,2,1/10/2025 14:08,1,1,RFID,13.5,3,E280110520007104A43609ED,WC8978K,13.5,,66.5,
19,201,K03,202,2,1/10/2025 14:09,1,1,RFID,4.5,3,E280110520007919E90C0ACC,QLE5513,4.5,,484.18,
20,201,K03,202,2,1/10/2025 14:09,1,1,RFID,4.5,3,E280110520007181E9150ACC,JVW9905,4.5,,75.5,
21,201,K03,202,2,1/10/2025 14:11,1,1,RFID,4.5,3,E280110520007901E9500ACC,JWK5022,4.5,,75.5,
22,201,K03,202,2,1/10/2025 14:11,1,1,RFID,4.5,3,E2806F122000FA02424A6154,JJH9663,4.5,,170,
23,201,K03,202,2,1/10/2025 14:11,1,1,RFID,4.5,3,E280110520007A54E9620ACC,JMA8833,4.5,,"3,891.08",
24,201,K03,202,2,1/10/2025 14:12,1,1,RFID,4.5,3,E2806F12200021024120A29D,JWR9511,4.5,,189.69,
25,201,K03,202,2,1/10/2025 14:12,1,1,RFID,4.5,3,E280110520007753E0D80A55,TCP7899,4.5,,105.81,
26,201,K03,202,2,1/10/2025 14:13,1,1,RFID,4.5,3,E2806F122000F40241317F84,JXM1299,4.5,,292.62,
27,201,K03,202,2,1/10/2025 14:13,1,1,RFID,4.5,3,E2806F1220007A024121776A,UMS2928,4.5,,"4,845.30",
28,201,K03,204,2,1/10/2025 14:13,1,1,RFID,13.5,3,E28011052000731DE0DF0A55,SU6685F,13.5,,25.9,
29,201,K03,202,2,1/10/2025 14:13,1,1,RFID,4.5,3,E280110520007353E2390A55,JWG7522,4.5,,75.5,
30,201,K03,203,2,1/10/2025 14:14,1,1,RFID,9.2,3,E2806F1220008B02412D1AD8,JXB1654,9.2,,26.13,
31,201,K03,204,2,1/10/2025 14:15,1,1,RFID,13.5,3,E280110520007384CCAB0A55,MM57,13.5,,79.83,
32,201,K03,202,2,1/10/2025 14:15,1,1,RFID,4.5,3,E2806F122000F902425D33BD,VPR159,4.5,,75.5,
33,201,K03,204,2,1/10/2025 14:16,1,1,RFID,13.5,3,E280110520007843CA160A55,VCX5345,13.5,,66.5,
34,201,K03,202,2,1/10/2025 14:16,1,1,RFID,4.5,3,E28011052000774DE78A0ACC,JWC8377,4.5,,776.07,
35,201,K03,202,2,1/10/2025 14:16,1,1,RFID,4.5,3,E2801105200072D4E9C50ACC,JWM1436,4.5,,197.68,
36,201,K03,202,2,1/10/2025 14:18,1,1,RFID,4.5,3,E280110520007113E8580ACC,JSE9399,4.5,,328.76,
37,201,K03,202,2,1/10/2025 14:18,1,1,RFID,4.5,3,E2801105200070549D190A1C,JUD43,4.5,,34.96,
38,201,K03,202,2,1/10/2025 14:19,1,1,RFID,4.5,3,E280110520007181C8760A55,JFA5365,4.5,,78.08,
39,201,K03,202,2,1/10/2025 14:19,1,1,RFID,4.5,3,E280110520007B8BE0D90A55,VE4271,4.5,,65.24,
40,201,K03,203,2,1/10/2025 14:19,1,1,RFID,9.2,3,E2806F1220001F0241513304,JUH6039,9.2,,469.46,
41,201,K03,204,2,1/10/2025 14:20,1,1,RFID,13.5,3,E2806F122000FC024245A83E,JYA8004,13.5,,17.48,
42,201,K03,202,2,1/10/2025 14:20,1,1,RFID,4.5,3,E2806F12200025024130D4E2,JSU7350,4.5,,"1,299.73",
43,201,K03,202,2,1/10/2025 14:21,1,1,RFID,4.5,3,E2806F122000C1024244DED2,JTW3536,4.5,,752.14,
44,201,K03,202,2,1/10/2025 14:21,1,1,RFID,4.5,3,E2801105200071040BDC0A5A,JRL9119,4.5,,200.34,
45,201,K03,202,2,1/10/2025 14:21,1,1,RFID,4.5,3,E2806F122000A00241311787,JPB1431,4.5,,75.5,
46,201,K03,203,2,1/10/2025 14:22,1,1,RFID,9.2,3,E28011052000798EE8E90ACC,JTP2778,9.2,,123.66,
47,201,K03,204,2,1/10/2025 14:22,1,1,RFID,13.5,3,E280110520007B4CE2880A55,PNB8192,13.5,,160.33,
48,201,K03,202,2,1/10/2025 14:23,1,1,RFID,4.5,3,E28011052000769EF9730ACE,JWQ234,4.5,,400.65,
49,201,K03,202,2,1/10/2025 14:26,1,1,RFID,4.5,3,E2801105200070DB0AE10A5A,JVW2272,4.5,,634.16,
50,201,K03,202,2,1/10/2025 14:26,1,1,RFID,4.5,3,E2806F1220001002413078C9,JVN2541,4.5,,7.81,
52,201,K03,203,2,1/10/2025 14:27,1,1,RFID,9.2,3,E2801105200078CCC6310A55,WTN6383,9.2,,70.8,
53,201,K03,203,2,1/10/2025 14:27,1,1,RFID,9.2,3,E2806F12200058024243DA96,JXE7880,9.2,,70.8,
54,201,K03,203,2,1/10/2025 14:29,1,1,RFID,9.2,3,E280110520007785CAF10A55,JUW2728,9.2,,38.59,
55,201,K03,202,2,1/10/2025 14:30,1,1,RFID,4.5,3,E28011052000785BCB0B0A55,JPA4628,4.5,,264.96,
56,201,K03,204,2,1/10/2025 14:30,1,1,RFID,13.5,3,E2806F122000BC0242445C2B,JVK8793,13.5,,66.5,
57,201,K03,204,2,1/10/2025 14:30,1,1,RFID,13.5,3,E28011052000794373230ADF,JWT3641,13.5,,73.17,
58,201,K03,202,2,1/10/2025 14:31,1,1,RFID,4.5,3,E28011052000749B9D790A1C,W3356W,4.5,,187.01,
59,201,K03,203,2,1/10/2025 14:31,1,1,RFID,9.2,3,E28011052000768D0AE70A5A,JSK4552,9.2,,39.57,
60,201,K03,202,2,1/10/2025 14:31,1,1,RFID,4.5,3,E2801105200078C1CA3F0A55,JUK1368,4.5,,206.07,
61,201,K03,202,2,1/10/2025 14:31,1,1,RFID,4.5,3,E2806F1220002F0242248583,JWB6260,4.5,,86.15,
62,201,K03,203,2,1/10/2025 14:31,1,1,RFID,9.2,3,E2801105200072D6CA4E0A55,U8088,9.2,,"2,595.50",
63,201,K03,204,2,1/10/2025 14:31,1,1,RFID,13.5,3,E280110520007ACAE13C0A55,VBN5255,13.5,,66.5,
64,201,K03,203,2,1/10/2025 14:32,1,1,RFID,9.2,3,E2806F1220001602413157C9,JNE8879,9.2,,76.2,
65,201,K03,204,2,1/10/2025 14:32,1,1,RFID,13.5,3,E28011052000785EE9C80ACC,AMX7666,13.5,,66.5,
66,201,K03,202,2,1/10/2025 14:32,1,1,RFID,4.5,3,E2806F122000DE024224666E,JNV2810,4.5,,6.05,
67,201,K03,202,2,1/10/2025 14:32,1,1,RFID,4.5,3,E280110520007A81C96A0A55,JRD4573,4.5,,75.5,
68,201,K03,202,2,1/10/2025 14:33,1,1,RFID,4.5,3,E2806F122000B10241308113,PPY441,4.5,,78.03,
69,201,K03,202,2,1/10/2025 14:33,1,1,RFID,4.5,3,E280110520007113F67D0AD3,JMT8938,4.5,,75.5,
70,201,K03,204,2,1/10/2025 14:33,1,1,RFID,13.5,3,E2806F1220008A024122ABDC,JNN9221,13.5,,66.5,
71,201,K03,203,2,1/10/2025 14:34,1,1,RFID,9.2,3,E2806F122000AE0241228714,JLQ5109,9.2,,"1,519.19",
72,201,K03,202,2,1/10/2025 14:34,1,1,RFID,4.5,3,E2806F12200049024121860D,JXR8527,4.5,,869.41,
73,201,K03,202,2,1/10/2025 14:37,1,1,RFID,4.5,3,E200341201320300086BD47F,JTP4770,4.5,,75.5,
74,201,K03,203,2,1/10/2025 14:37,1,1,RFID,9.2,3,E2806F1220008A024121D38C,BQS4138,9.2,,64.12,
75,201,K03,203,2,1/10/2025 14:38,1,1,RFID,9.2,3,E28011052000735EF9FD0ACE,U8298,9.2,,93.2,
76,201,K03,202,2,1/10/2025 14:38,1,1,RFID,4.5,3,E2806F1220001E02424ABB11,JFL916,4.5,,88.04,
77,201,K03,202,2,1/10/2025 14:38,1,1,RFID,4.5,3,E2806F122000980241513281,JXC2984,4.5,,19.39,
78,201,K03,202,2,1/10/2025 14:41,1,1,RFID,4.5,3,E2806F12200089024224661E,JPC9156,4.5,,75.5,
79,201,K03,202,2,1/10/2025 14:41,1,1,RFID,4.5,3,E280110520007092F8910ACE,SJJ7097,4.5,,75.5,
80,201,K03,202,2,1/10/2025 14:41,1,1,RFID,4.5,3,E280110520007A5A74050ADF,VLF785,4.5,,96.54,
81,201,K03,202,2,1/10/2025 14:42,1,1,RFID,4.5,3,E2806F122000A402423CDDC6,JWR4153,4.5,,98.74,
82,201,K03,203,2,1/10/2025 14:42,1,1,RFID,9.2,3,E28011052000705DC9D70A55,JUH3222,9.2,,190.73,
83,201,K03,203,2,1/10/2025 14:42,1,1,RFID,9.2,3,E28011052000779CC63E0A55,JUW9905,9.2,,10.43,
84,201,K03,202,2,1/10/2025 14:42,1,1,RFID,4.5,3,E2801105200078D23F6609A4,JQN8921,4.5,,503.38,
85,201,K03,202,2,1/10/2025 14:43,1,1,RFID,4.5,3,E28011052000728BD63A09ED,JSL3904,4.5,,135.02,
86,201,K03,202,2,1/10/2025 14:43,1,1,RFID,4.5,3,E28011052000730EC9F60A55,RS67,4.5,,135.66,
87,201,K03,202,2,1/10/2025 14:43,1,1,RFID,4.5,3,E2806F122000BB02424F578C,FG7176,4.5,,75.5,
88,201,K03,204,2,1/10/2025 14:44,1,1,RFID,13.5,3,E2806F1220002702422402C5,RAX1658,13.5,,86.5,
89,201,K03,202,2,1/10/2025 14:45,1,1,RFID,4.5,3,E280110520007341E8950ACC,MDX767,4.5,,75.5,
90,201,K03,202,2,1/10/2025 14:45,1,1,RFID,4.5,3,E280110520007A8DF8900ACE,JUD9949,4.5,,119.74,
91,201,K03,203,2,1/10/2025 14:45,1,1,RFID,9.2,3,E28011052000744BFA330ACE,JRN550,9.2,,70.8,
92,201,K03,202,2,1/10/2025 14:45,1,1,RFID,4.5,3,E28011052000758DF67A0AD3,JTW8013,4.5,,75.5,
93,201,K03,202,2,1/10/2025 14:47,1,1,RFID,4.5,3,E2806F122000D5024150BC9B,VNL1210,4.5,,151.69,
94,201,K03,202,2,1/10/2025 14:48,1,1,RFID,4.5,3,E280110520007B1CC98F0A55,JTG3214,4.5,,75.5,
95,201,K03,202,2,1/10/2025 14:48,1,1,RFID,4.5,3,E280110520007A84E92F0ACC,JXW122,4.5,,75.5,
96,201,K03,202,2,1/10/2025 14:48,1,1,RFID,4.5,3,E2806F12200091024130B3EC,JQA9003,4.5,,75.5,
97,201,K03,202,2,1/10/2025 14:49,1,1,RFID,4.5,3,E280110520007956C8C30A55,JRX901,4.5,,48.14,
98,201,K03,204,2,1/10/2025 14:49,1,1,RFID,13.5,3,E2806F122000D2023EB0420D,JUE932,13.5,,281.22,
99,201,K03,202,2,1/10/2025 14:49,1,1,RFID,4.5,3,E28011052000768DC54E0A55,VFM151,4.5,,386.04,
100,201,K03,202,2,1/10/2025 14:49,1,1,RFID,4.5,3,E2806F12200076024244D997,JA65,4.5,,461.81,
101,201,K03,202,2,1/10/2025 14:51,1,1,RFID,4.5,3,E2806F1220002D024223D9CE,JLB963,4.5,,340.5,
102,201,K03,203,2,1/10/2025 14:51,1,1,RFID,9.2,3,E280110520007983F91C0ACE,JWP5166,9.2,,70.8,
103,201,K03,202,2,1/10/2025 14:51,1,1,RFID,4.5,3,E2806F122000BE0242498471,JXV9239,4.5,,46.65,
104,201,K03,202,2,1/10/2025 14:51,1,1,RFID,4.5,3,E2806F122000D002412D0D7A,JTW9819,4.5,,561.02,
105,201,K03,202,2,1/10/2025 14:53,1,1,RFID,4.5,3,E2806F1220007D024150474C,JKK8633,4.5,,361.35,
106,201,K03,202,2,1/10/2025 14:53,1,1,RFID,4.5,3,E280110520007443E7D80ACC,JBB77,4.5,,"3,445.03",
107,201,K03,202,2,1/10/2025 14:54,1,1,RFID,4.5,3,E2806F122000FB02424DF820,VFG8664,4.5,,"3,019.56",
108,201,K03,   ,2,1/10/2025 14:55,1,1,RFID,13.5,3,E280110520007281A42209ED,RW7565,13.5,05 - No entry info,32.45,
109,201,K03,202,2,1/10/2025 14:56,1,1,RFID,4.5,3,E2806F122000A7023E9C7E4F,JWW9738,4.5,,"1,200.60",
110,201,K03,202,2,1/10/2025 14:56,1,1,RFID,4.5,3,E280110520007352F61E0AD3,JWG8471,4.5,,"1,943.24",
111,201,K03,202,2,1/10/2025 14:57,1,1,RFID,4.5,3,E2806F1220009B02412D3E97,JUE5921,4.5,,835.13,
112,201,K03,202,2,1/10/2025 14:58,1,1,RFID,4.5,3,E280110520007049E8CC0ACC,VLT39,4.5,,75.5,
113,201,K03,202,2,1/10/2025 14:59,1,1,RFID,4.5,3,E2806F12200069024223CB1F,E310,4.5,,33.37,
115,201,K03,202,2,1/10/2025 14:59,1,1,RFID,4.5,3,E2003412013320000024A8D3,VKV8881,4.5,,222.55,
116,201,K03,203,2,1/10/2025 15:00,1,1,RFID,9.2,3,E280110520007B8CE9780ACC,JWT268,9.2,,70.8,
117,201,K03,202,2,1/10/2025 15:00,1,1,RFID,4.5,3,E2801105200072C2C5BE0A55,JVR8726,4.5,,75.5,
118,201,K03,202,2,1/10/2025 15:00,1,1,RFID,4.5,3,E2003412012A200000254245,VJU1450,4.5,,140.72,
119,201,K03,204,2,1/10/2025 15:00,1,1,RFID,13.5,3,E2806F1220004C02413356FA,VPD3958,13.5,,124.71,
120,201,K03,202,2,1/10/2025 15:00,1,1,RFID,4.5,3,E2806F1220006C024120A524,JPP3139,4.5,,3.62,
121,201,K03,203,2,1/10/2025 15:00,1,1,RFID,9.2,3,E280110520007459CD890A55,PPV1713,9.2,,41.28,
122,201,K03,203,2,1/10/2025 15:01,1,1,RFID,9.2,3,E280110520007993C51B0A55,VDY8223,9.2,,73.3,
123,201,K03,202,2,1/10/2025 15:01,1,1,RFID,4.5,3,E2806F12200012024243ECB9,JWG5001,4.5,,36.49,
124,201,K03,203,2,1/10/2025 15:02,1,1,RFID,9.2,3,E2801105200079060C180A5A,VJA363,9.2,,219.66,
125,201,K03,204,2,1/10/2025 15:02,1,1,RFID,13.5,3,E280110520007B85FA350ACE,VHC9786,13.5,,"1,973.39",
126,201,K03,204,2,1/10/2025 15:03,1,1,RFID,13.5,3,E2C06A122000BB022CBD37A0,SNP9605X,13.5,,547.7,
127,201,K03,202,2,1/10/2025 15:04,1,1,RFID,4.5,3,E28011052000768CC4D80A55,JPS8369,4.5,,458.48,
128,201,K03,204,2,1/10/2025 15:04,1,1,RFID,13.5,3,E280110520007A9EC8BE0A55,JVB5614,13.5,,25.25,
129,201,K03,202,2,1/10/2025 15:04,1,1,RFID,4.5,3,E280110520007714E2390A55,VV938,4.5,,"2,179.60",
130,201,K03,   ,2,1/10/2025 15:06,1,1,RFID,13.5,3,E2806F12200040024133921F,JTT1018,13.5,05 - No entry info,66.5,
131,201,K03,203,2,1/10/2025 15:08,1,1,RFID,9.2,3,E2806F122000650241209894,VIP816,9.2,,70.8,
132,201,K03,202,2,1/10/2025 15:08,1,1,RFID,4.5,3,E2806F122000E9023EB13025,WB3002U,4.5,,140.42,
133,201,K03,203,2,1/10/2025 15:09,1,1,RFID,9.2,3,E28011052000714BF61C0AD3,JWE6451,9.2,,127.44,
134,201,K03,202,2,1/10/2025 15:09,1,1,RFID,4.5,3,E2806F122000E602423D955B,AMA4439,4.5,,189.63,
135,201,K03,203,2,1/10/2025 15:09,1,1,RFID,9.2,3,E2806F122000AD02413074D2,JMT2226,9.2,,144.77,
136,201,K03,202,2,1/10/2025 15:09,1,1,RFID,4.5,3,E2806F12200006024120A0F3,VBD891,4.5,,114.69,
137,201,K03,204,2,1/10/2025 15:10,1,1,RFID,13.5,3,E28011052000754BC70F0A55,JPS6632,13.5,,66.5,
138,201,K03,203,2,1/10/2025 15:10,1,1,RFID,9.2,3,E2801105200070D93F6B09A4,JRC608,9.2,,70.8,
139,201,K03,202,2,1/10/2025 15:10,1,1,RFID,4.5,3,E2806F122000BE02424FCDF7,JNJ1221,4.5,,126.96,
140,201,K03,202,2,1/10/2025 15:10,1,1,RFID,4.5,3,E2801105200074C6E8FA0ACC,JVT7332,4.5,,725.11,
141,201,K03,202,2,1/10/2025 15:11,1,1,RFID,4.5,3,E2806F1220003B024130BA5E,JXE9070,4.5,,75.5,
142,201,K03,204,2,1/10/2025 15:11,1,1,RFID,13.5,3,E280110520007382E8600ACC,QQ2338,13.5,,679.06,
143,201,K03,202,2,1/10/2025 15:13,1,1,RFID,4.5,3,E280110520007A8EF9280ACE,JNT6,4.5,,75.84,
144,201,K03,202,2,1/10/2025 15:13,1,1,RFID,4.5,3,E2806F122000AC02413AA3A2,JUU6666,4.5,,286.97,
145,201,K03,202,2,1/10/2025 15:14,1,1,RFID,4.5,3,E28011052000738949100AE3,VKP8522,4.5,,124.18,
147,201,K03,202,2,1/10/2025 15:16,1,1,RFID,4.5,3,E28011052000744AC5070A55,JTU3006,4.5,,96.31,
148,201,K03,204,2,1/10/2025 15:16,1,1,RFID,13.5,3,E28011052000764EB8D10AD1,JKW6872,13.5,,551.55,
149,201,K03,202,2,1/10/2025 15:16,1,1,RFID,4.5,3,E2806F122000AD023E9BBC0B,JYC9998,4.5,,75.5,
150,201,K03,202,2,1/10/2025 15:16,1,1,RFID,4.5,3,E280110520007593E2730A55,JTE192,4.5,,101.58,
151,201,K03,202,2,1/10/2025 15:16,1,1,RFID,4.5,3,E2806F1220001202415073B8,JVY769,4.5,,26.95,
152,201,K03,202,2,1/10/2025 15:16,1,1,RFID,4.5,3,E2806F1220009602413AFB90,SMC6811,4.5,,290.8,
153,201,K03,202,2,1/10/2025 15:16,1,1,RFID,4.5,3,E2806F122000FE02424A7E64,DFA9855,4.5,,237.07,
154,201,K03,202,2,1/10/2025 15:17,1,1,RFID,4.5,3,E2806F122000B102424AB60B,JVC928,4.5,,"15,459.75",
155,201,K03,202,2,1/10/2025 15:17,1,1,RFID,4.5,3,E2806F122000CC0241313161,JSV8000,4.5,,75.5,
156,201,K03,202,2,1/10/2025 15:17,1,1,RFID,4.5,3,E280110520007A95F48B0ACE,MAS234,4.5,,75.5,
157,201,K03,203,2,1/10/2025 15:18,1,1,RFID,9.2,3,E2801105200078DCF3AF0ACE,UTM9491,9.2,,6.42,
158,201,K03,204,2,1/10/2025 15:18,1,1,RFID,13.5,3,E2C06A12200024022CBBEE34,SMQ9909B,13.5,,189.62,
159,201,K03,202,2,1/10/2025 15:19,1,1,RFID,4.5,3,E2806F12200074023EB0EB61,JLW7919,4.5,,8.39,
160,201,K03,202,2,1/10/2025 15:19,1,1,RFID,4.5,3,E280110520007056C63A0A55,VKX7472,4.5,,101.35,
161,201,K03,202,2,1/10/2025 15:20,1,1,RFID,4.5,3,E28011052000765119360A56,JUD4711,4.5,,75.5,
162,201,K03,202,2,1/10/2025 15:21,1,1,RFID,4.5,3,E2806F12200034023EB0FCC6,JUT6221,4.5,,413.2,
163,201,K03,204,2,1/10/2025 15:22,1,1,RFID,13.5,3,E2806F1220009702412D3511,VNN8128,13.5,,47.41,
164,201,K03,202,2,1/10/2025 15:22,1,1,RFID,4.5,3,E2801105200076CDCB120A55,JVM8656,4.5,,48.5,
165,201,K03,202,2,1/10/2025 15:22,1,1,RFID,4.5,3,E28011052000719CE8BF0ACC,M5795M,4.5,,569.62,
166,201,K03,202,2,1/10/2025 15:23,1,1,RFID,4.5,3,E2806F1220002A023E985804,JSB9002,4.5,,131.88,
168,201,K03,202,2,1/10/2025 15:23,1,1,RFID,4.5,3,E280110520007051C5380A55,JLB689,4.5,,497.17,
169,201,K03,203,2,1/10/2025 15:24,1,1,RFID,9.2,3,E2806F122000DE02412D7719,JLQ1515,9.2,,218.45,
170,201,K03,203,2,1/10/2025 15:24,1,1,RFID,9.2,3,E2806F1220003202413ADBFF,JWC5995,9.2,,70.8,
172,201,K03,202,2,1/10/2025 15:25,1,1,RFID,4.5,3,E2C06A122000AF022CB9F764,SMZ6356T,4.5,,563.34,
173,201,K03,202,2,1/10/2025 15:25,1,1,RFID,4.5,3,E280110520007241CD9E0A55,MDN9909,4.5,,108.19,
174,201,K03,202,2,1/10/2025 15:26,1,1,RFID,4.5,3,E28011052000770EC6300A55,JMV7582,4.5,,"1,506.74",
175,201,K03,202,2,1/10/2025 15:26,1,1,RFID,4.5,3,E2806F122000BA02412D7DE1,JXR1019,4.5,,75.5,
176,201,K03,203,2,1/10/2025 15:27,1,1,RFID,9.2,3,E280110520007A4CE1840A55,JTK8620,9.2,,118.78,
177,201,K03,202,2,1/10/2025 15:27,1,1,RFID,4.5,3,E2806F12200002024137507C,JXL8191,4.5,,75.5,
178,201,K03,202,2,1/10/2025 15:27,1,1,RFID,4.5,3,E280110520007051C98D0A55,JVE8245,4.5,,14.84,
