"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
86,202,K06,201,2,1/10/2025 15:00,1,1,RFID,4.5,3,E2C06A1220009902201C1F5B,SME9597E,4.5,,31.94,
87,202,K06,201,2,1/10/2025 15:01,1,1,RFID,4.5,3,E28011052000735CE3120A55,JWB6116,4.5,,542.73,
88,202,K06,204,2,1/10/2025 15:01,1,1,RFID,9.9,3,E2C06A122000D102201B6F7F,SML699S,9.9,,17.05,
89,202,K06,201,2,1/10/2025 15:02,1,1,RFID,4.5,3,E2806F1220005902424423C5,JQC8916,4.5,,75.5,
90,202,K06,201,2,1/10/2025 15:02,1,1,RFID,4.5,3,E2806F1220009302423DB616,VNB5089,4.5,,26.19,
91,202,K06,203,2,1/10/2025 15:02,1,1,RFID,5.6,3,E2806F122000BE02424B06DC,JRP8798,5.6,,217.63,
92,202,K06,201,2,1/10/2025 15:03,1,1,RFID,4.5,3,E2806F12200053023E983F25,JSG6868,4.5,,"1,858.85",
93,202,K06,201,2,1/10/2025 15:03,1,1,RFID,4.5,3,E28011052000795CE16C0A55,PCP4135,4.5,,14.25,
94,202,K06,201,2,1/10/2025 15:03,1,1,RFID,4.5,3,E2806F122000D902424E8C80,JXN8543,4.5,,86.11,
95,202,K06,201,2,1/10/2025 15:06,1,1,RFID,4.5,3,E2801105200074CD19C20A56,JSS7199,4.5,,250.68,
96,202,K06,201,2,1/10/2025 15:07,1,1,RFID,4.5,3,E280110520007952F4620ACE,JWV1208,4.5,,130.1,
97,202,K06,201,2,1/10/2025 15:08,1,1,RFID,4.5,3,E2806F122000230241209A80,JRE4253,4.5,,75.5,
98,202,K06,201,2,1/10/2025 15:08,1,1,RFID,4.5,3,E28011052000738DC6350A55,BRK9111,4.5,,135.51,
99,202,K06,201,2,1/10/2025 15:09,1,1,RFID,4.5,3,E2801105200074C5C8440A55,JRB6839,4.5,,75.5,
100,202,K06,201,2,1/10/2025 15:10,1,1,RFID,4.5,3,E280110520007956E18A0A55,SME620,4.5,,876.82,
101,202,K06,203,2,1/10/2025 15:10,1,1,RFID,5.6,3,E280110520007312E25E0A55,JNU8816,5.6,,84.69,
102,202,K06,203,2,1/10/2025 15:11,1,1,RFID,5.6,3,E2806F1220003402424E9FB7,JWF2716,5.6,,74.4,
103,202,K06,201,2,1/10/2025 15:11,1,1,RFID,4.5,3,E2801105200078CBC99D0A55,JSC1228,4.5,,111,
104,202,K06,203,2,1/10/2025 15:11,1,1,RFID,5.6,3,E2806F1220005D0241214BBE,VA7950,5.6,,74.4,
105,202,K06,201,2,1/10/2025 15:12,1,1,RFID,4.5,3,E28011052000785DC8410A55,JVE628,4.5,,49.28,
107,202,K06,201,2,1/10/2025 15:12,1,1,RFID,4.5,3,E2801105200076DB0F2A09DB,JQL1933,4.5,,250.81,
108,202,K06,201,2,1/10/2025 15:14,1,1,RFID,4.5,3,E2806F1220008402413B55C0,WXB9229,4.5,,75.5,
109,202,K06,201,2,1/10/2025 15:14,1,1,RFID,4.5,3,E280110520007AC1FA390ACE,JUG4891,4.5,,14.48,
110,202,K06,201,2,1/10/2025 15:15,1,1,RFID,4.5,3,E2C06A12200052022CBE26CB,SML2699D,4.5,,943.83,
111,202,K06,201,2,1/10/2025 15:15,1,1,RFID,4.5,3,E28011052000739E0C060A5A,JRT2784,4.5,,75.5,
112,202,K06,201,2,1/10/2025 15:15,1,1,RFID,4.5,3,E2806F1220006302424E49EB,VEX1595,4.5,,68.81,
113,202,K06,201,2,1/10/2025 15:17,1,1,RFID,4.5,3,E2C06A122000E2022CBF615D,SMM5781Z,4.5,,388.6,
114,202,K06,201,2,1/10/2025 15:17,1,1,RFID,4.5,3,E28011052000785BCA5F0A55,JNU3850,4.5,,75.5,
115,202,K06,204,2,1/10/2025 15:17,1,1,RFID,9.9,3,E280110520007AC5C9F20A55,JKQ1842,9.9,,"1,168.53",
116,202,K06,201,2,1/10/2025 15:18,1,1,RFID,4.5,3,E280110520007913C8CF0A55,JWA252,4.5,,"1,410.33",
117,202,K06,201,2,1/10/2025 15:19,1,1,RFID,4.5,3,E28011052000724EF92C0ACE,USM8833,4.5,,180.34,
118,202,K06,201,2,1/10/2025 15:20,1,1,RFID,4.5,3,E280110520007883C8C30A55,JJS8011,4.5,,115.63,
119,202,K06,201,2,1/10/2025 15:20,1,1,RFID,4.5,3,E280110520007543C5120A55,DEF5462,4.5,,92.33,
120,202,K06,201,2,1/10/2025 15:22,1,1,RFID,4.5,3,E2806F1220005D02412D77F6,JVH4178,4.5,,75.5,
121,202,K06,201,2,1/10/2025 15:22,1,1,RFID,4.5,3,E28011052000749EE8320ACC,JWA5693,4.5,,9.87,
122,202,K06,201,2,1/10/2025 15:22,1,1,RFID,4.5,3,E2801105200075050C120A5A,JWD5788,4.5,,75.5,
123,202,K06,201,2,1/10/2025 15:25,1,1,RFID,4.5,3,E2806F1220006C02413348C1,JTU2876,4.5,,75.5,
124,202,K06,204,2,1/10/2025 15:27,1,1,RFID,9.9,3,E2806F1220006102412D6BC7,SB8231G,9.9,,317.18,
125,202,K06,201,2,1/10/2025 15:27,1,1,RFID,4.5,3,E2806F122000C202412D5BD9,VBC5788,4.5,,75.5,
126,202,K06,201,2,1/10/2025 15:27,1,1,RFID,4.5,3,E280110520007B1DE8D80ACC,JTY8360,4.5,,75.5,
127,202,K06,201,2,1/10/2025 15:28,1,1,RFID,4.5,3,E2806F1220002C0242449378,BHJ1323,4.5,,75.5,
128,202,K06,203,2,1/10/2025 15:28,1,1,RFID,5.6,3,E2806F1220000A024224BDFE,BPL2505,5.6,,317.32,
129,202,K06,204,2,1/10/2025 15:29,1,1,RFID,9.9,3,E28011052000725BE8C70ACC,JVU6992,9.9,,70.1,
130,202,K06,203,2,1/10/2025 15:29,1,1,RFID,5.6,3,E28011052000758AE16A0A55,MBS3481,5.6,,43.16,
131,202,K06,201,2,1/10/2025 15:30,1,1,RFID,4.5,3,E280110520007796F65E0AD3,SK2916D,4.5,,193.25,
132,202,K06,201,2,1/10/2025 15:31,1,1,RFID,4.5,3,E2806F1220002502413ABF76,VJJ6013,4.5,,28.29,
133,202,K06,204,2,1/10/2025 15:31,1,1,RFID,9.9,3,E28011052000711BF45E0ACE,JVY8556,9.9,,178.03,
134,202,K06,201,2,1/10/2025 15:32,1,1,RFID,4.5,3,E28011052000729AC61B0A55,JUA8566,4.5,,75.5,
135,202,K06,201,2,1/10/2025 15:33,1,1,RFID,4.5,3,E2801105200076D6F9B50ACE,JUM6263,4.5,,410.81,
136,202,K06,204,2,1/10/2025 15:34,1,1,RFID,9.9,3,E2806F1220007A0242450721,JVK5011,9.9,,70.1,
137,202,K06,204,2,1/10/2025 15:34,1,1,RFID,9.9,3,E2801105200077899D640A1C,JTG4099,9.9,,27.27,
138,202,K06,201,2,1/10/2025 15:35,1,1,RFID,4.5,3,E2806F12200073023EB0E358,JVX4185,4.5,,75.5,
139,202,K06,201,2,1/10/2025 15:35,1,1,RFID,4.5,3,E280110520007B04E1570A55,JVD6088,4.5,,75.5,
140,202,K06,201,2,1/10/2025 15:37,1,1,RFID,4.5,3,E2806F122000460242246DB5,SMN6665,4.5,,75.5,
141,202,K06,201,2,1/10/2025 15:37,1,1,RFID,4.5,3,E2801105200078C2E98C0ACC,JWB1919,4.5,,220.99,
142,202,K06,201,2,1/10/2025 15:38,1,1,RFID,4.5,3,E280110520007845C6550A55,JMD813,4.5,,75.5,
143,202,K06,201,2,1/10/2025 15:38,1,1,RFID,4.5,3,E2806F1220000B02424ABC03,DFM9119,4.5,,75.5,
144,202,K06,203,2,1/10/2025 15:39,1,1,RFID,5.6,3,E2806F122000EE0242243B28,JMB9362,5.6,,74.4,
145,202,K06,203,2,1/10/2025 15:39,1,1,RFID,5.6,3,E2801105200078CDF4DF0ACE,MDT7786,5.6,,329.5,
146,202,K06,201,2,1/10/2025 15:40,1,1,RFID,4.5,3,E2806F1220007902412281F5,JTS4482,4.5,,71,
147,202,K06,201,2,1/10/2025 15:40,1,1,RFID,4.5,3,E280110520007313C63D0A55,JSR1328,4.5,,101.06,
148,202,K06,201,2,1/10/2025 15:40,1,1,RFID,4.5,3,E2806F122000FE02424A7E64,DFA9855,4.5,,232.57,
149,202,K06,201,2,1/10/2025 15:41,1,1,RFID,4.5,3,E2806F12200095024150BB4C,JXG1011,4.5,,23.28,
150,202,K06,204,2,1/10/2025 15:42,1,1,RFID,9.9,3,E28011052000715BC7030A55,JKK8663,9.9,,407.61,
151,202,K06,203,2,1/10/2025 15:43,1,1,RFID,5.6,3,E2003412012C200000250CE3,VAA9196,5.6,,88.6,
152,202,K06,201,2,1/10/2025 15:44,1,1,RFID,4.5,3,E28011052000729AE8A00ACC,JVE1017,4.5,,11.04,
153,202,K06,201,2,1/10/2025 15:44,1,1,RFID,4.5,3,E2806F12200074024224CAAE,JUA984,4.5,,202.45,
154,202,K06,203,2,1/10/2025 15:44,1,1,RFID,5.6,3,E280110520007652E9AB0ACC,JRQ7686,5.6,,88.8,
155,202,K06,201,2,1/10/2025 15:46,1,1,RFID,4.5,3,E2806F12200030024121EC0F,JQL9289,4.5,,114.48,
156,202,K06,201,2,1/10/2025 15:46,1,1,RFID,4.5,3,E2801105200070D5FA270ACE,VES100,4.5,,75.5,
157,202,K06,204,2,1/10/2025 15:47,1,1,RFID,9.9,3,E28011052000764BE82D0ACC,QRS1894,9.9,,133.62,
158,202,K06,201,2,1/10/2025 15:47,1,1,RFID,4.5,3,E28011052000731AE8C10ACC,VKK4184,4.5,,75.5,
159,202,K06,204,2,1/10/2025 15:48,1,1,RFID,9.9,3,E280110520007A89C5AB0A55,UTM7151,9.9,,347.93,
160,202,K06,201,2,1/10/2025 15:49,1,1,RFID,4.5,3,E280110520007713E78E09ED,JTL7627,4.5,,75.5,
161,202,K06,201,2,1/10/2025 15:49,1,1,RFID,4.5,3,E280110520007506E76A0ACC,JTW6695,4.5,,198.7,
162,202,K06,203,2,1/10/2025 15:50,1,1,RFID,5.6,3,E28011052000791AC54E0A55,JTA7743,5.6,,"2,522.76",
163,202,K06,201,2,1/10/2025 15:50,1,1,RFID,4.5,3,E2806F122000F502413B0C81,JWX2882,4.5,,75.5,
164,202,K06,204,2,1/10/2025 15:51,1,1,RFID,9.9,3,E2806F122000B2024249EFD0,JSK1646,9.9,,189.13,
165,202,K06,204,2,1/10/2025 15:51,1,1,RFID,9.9,3,E2806F122000ED0241336C67,BNK8799,9.9,,60.2,
166,202,K06,201,2,1/10/2025 15:51,1,1,RFID,4.5,3,E280110520007743E9740ACC,VHJ512,4.5,,8.22,
167,202,K06,201,2,1/10/2025 15:51,1,1,RFID,4.5,3,E28011052000714CC6AB0A55,JKD9193,4.5,,75.5,
168,202,K06,201,2,1/10/2025 15:52,1,1,RFID,4.5,3,E2806F122000E2023E986E1D,PFP75,4.5,,75.5,
169,202,K06,204,2,1/10/2025 15:53,1,1,RFID,9.9,3,E2806F12200064024130D3EC,JWT4387,9.9,,87.2,
170,202,K06,201,2,1/10/2025 15:56,1,1,RFID,4.5,3,E280110520007B8BE0D90A55,VE4271,4.5,,60.74,
171,202,K06,201,2,1/10/2025 15:56,1,1,RFID,4.5,3,E28011052000795EE7B70ACC,BNJ2171,4.5,,130.52,
172,202,K06,201,2,1/10/2025 15:57,1,1,RFID,4.5,3,E2806F122000C20241222F51,JRC7977,4.5,,93.15,
173,202,K06,201,2,1/10/2025 15:57,1,1,RFID,4.5,3,E2806F1220005F0241211CA9,PRN3131,4.5,,75.5,
174,202,K06,203,2,1/10/2025 15:58,1,1,RFID,5.6,3,E2806F12200024024133A65D,JRN3070,5.6,,74.4,
175,202,K06,204,2,1/10/2025 15:59,1,1,RFID,9.9,3,E2801105200078D1C9B50A55,JFL333,9.9,,353.22,
176,202,K06,201,2,1/10/2025 16:00,1,1,RFID,4.5,3,E2801105200072D3A3E309ED,JSD9334,4.5,,75.5,
177,202,K06,203,2,1/10/2025 16:02,1,1,RFID,5.6,3,E2806F12200089023E98C873,JWF6057,5.6,,90.94,
178,202,K06,203,2,1/10/2025 16:03,1,1,RFID,5.6,3,E2806F1220006A023E9833D0,JUG34,5.6,,145.4,
179,202,K06,201,2,1/10/2025 16:04,1,1,RFID,4.5,3,E2806F122000A202424B1B8B,PJG7,4.5,,184.38,
180,202,K06,201,2,1/10/2025 16:06,1,1,RFID,4.5,3,E28011052000744BE29F0A55,SLJ6318A,4.5,,117.72,
181,202,K06,201,2,1/10/2025 16:06,1,1,RFID,4.5,3,E2801105200074558CE80A1C,VEF874,4.5,,75.5,
182,202,K06,201,2,1/10/2025 16:07,1,1,RFID,4.5,3,E2806F1220007802424DEEAD,JVX7979,4.5,,343.16,
183,202,K06,201,2,1/10/2025 16:10,1,1,RFID,4.5,3,E2806F122000D202423D56A3,JXM8288,4.5,,3.58,
184,202,K06,201,2,1/10/2025 16:10,1,1,RFID,4.5,3,E2806F122000E402424A8759,JWB1995,4.5,,141.46,
185,202,K06,201,2,1/10/2025 16:11,1,1,RFID,4.5,3,E2806F1220009D02413126AC,QQ26,4.5,,170.36,
186,202,K06,204,2,1/10/2025 16:11,1,1,RFID,9.9,3,E2801105200074CAE1C40A55,RAP9963,9.9,,70.1,
187,202,K06,201,2,1/10/2025 16:11,1,1,RFID,4.5,3,E2806F122000A402424EDA5B,JXT723,4.5,,181.24,
188,202,K06,203,2,1/10/2025 16:11,1,1,RFID,5.6,3,E280110520007389E90C0ACC,JVP2935,5.6,,10.33,
189,202,K06,203,2,1/10/2025 16:12,1,1,RFID,5.6,3,E280110520007345FA180ACE,JWD2050,5.6,,410,
190,202,K06,203,2,1/10/2025 16:13,1,1,RFID,5.6,3,E2806F1220008A024245E009,QCU6008,5.6,,99.34,
191,202,K06,201,2,1/10/2025 16:14,1,1,RFID,4.5,3,E280110520007255E8DD0ACC,BRM1009,4.5,,83.66,
193,202,K06,203,2,1/10/2025 16:15,1,1,RFID,5.6,3,E280110520007341C8610A55,VHH836,5.6,,74.4,
194,202,K06,203,2,1/10/2025 16:15,1,1,RFID,5.6,3,E2003412012C2000002487B7,JTC9218,5.6,,106.61,
195,202,K06,201,2,1/10/2025 16:15,1,1,RFID,4.5,3,E280110520007313E9B20ACC,JVK7287,4.5,,112.29,
196,202,K06,201,2,1/10/2025 16:15,1,1,RFID,4.5,3,E2806F122000D1024249882D,WVD6046,4.5,,132.4,
197,202,K06,201,2,1/10/2025 16:15,1,1,RFID,4.5,3,E2806F122000C202412D0D7C,JWS1400,4.5,,75.5,
198,202,K06,204,2,1/10/2025 16:16,1,1,RFID,9.9,3,E280110520007149CCD10A55,MDJ4427,9.9,,60.2,
199,202,K06,204,2,1/10/2025 16:16,1,1,RFID,9.9,3,E280110520007453E2820A55,JSH2125,9.9,,118.33,
200,202,K06,204,2,1/10/2025 16:17,1,1,RFID,9.9,3,E2806F122000A402413ABD22,VNQ3832,9.9,,120.83,
201,202,K06,201,2,1/10/2025 16:17,1,1,RFID,4.5,3,E2806F1220006202424F4A2E,JUE1812,4.5,,75.5,
202,202,K06,204,2,1/10/2025 16:17,1,1,RFID,9.9,3,E2806F122000F9024122BDC2,JWX1829,9.9,,121.13,
203,202,K06,201,2,1/10/2025 16:18,1,1,RFID,4.5,3,E2806F1220004D02424DE4FD,JRK1315,4.5,,268.72,
204,202,K06,201,2,1/10/2025 16:18,1,1,RFID,4.5,3,E2806F122000F902425D33BD,VPR159,4.5,,75.5,
205,202,K06,201,2,1/10/2025 16:18,1,1,RFID,4.5,3,E28011052000790BE2800A55,JUJ663,4.5,,97.38,
206,202,K06,204,2,1/10/2025 16:18,1,1,RFID,9.9,3,E28011052000798EC7190A55,JVJ789,9.9,,163.46,
207,202,K06,204,2,1/10/2025 16:19,1,1,RFID,9.9,3,E2806F12200060024133B682,JXD3040,9.9,,451.23,
208,202,K06,201,2,1/10/2025 16:19,1,1,RFID,4.5,3,E280110520007354CCAE0A55,JTG9851,4.5,,75.5,
209,202,K06,203,2,1/10/2025 16:19,1,1,RFID,5.6,3,E2806F122000FA023E98EAE1,JWB32,5.6,,271.76,
210,202,K06,204,2,1/10/2025 16:19,1,1,RFID,9.9,3,E280110520007255C8A80A55,JNL8050,9.9,,"15,351.90",
211,202,K06,201,2,1/10/2025 16:19,1,1,RFID,4.5,3,E2806F1220007A02413750B6,JXC5379,4.5,,4.71,
212,202,K06,201,2,1/10/2025 16:20,1,1,RFID,4.5,3,E2806F12200044024130BA95,JSM166,4.5,,184.86,
213,202,K06,201,2,1/10/2025 16:20,1,1,RFID,4.5,3,E280110520007B8CC95C0A55,JVH3329,4.5,,75.5,
214,202,K06,201,2,1/10/2025 16:21,1,1,RFID,4.5,3,E280110520007904C8BF0A55,JCU168,4.5,,86.1,
215,202,K06,201,2,1/10/2025 16:22,1,1,RFID,4.5,3,E2801105200072DBE7BC0ACC,DE5555,4.5,,621.16,
216,202,K06,201,2,1/10/2025 16:22,1,1,RFID,4.5,3,E2806F1220006A024224057C,TDC669,4.5,,86.45,
217,202,K06,201,2,1/10/2025 16:23,1,1,RFID,4.5,3,E2806F122000DD0241318112,JSN682,4.5,,75.5,
218,202,K06,201,2,1/10/2025 16:23,1,1,RFID,4.5,3,E2003412013620000024B60A,CEN9349,4.5,,240.72,
219,202,K06,201,2,1/10/2025 16:25,1,1,RFID,4.5,3,E280110520007541B8CD0AD1,JWK5270,4.5,,108.8,
220,202,K06,201,2,1/10/2025 16:25,1,1,RFID,4.5,3,E2806F12200022023E85F90E,UITM8672,4.5,,75.5,
221,202,K06,201,2,1/10/2025 16:26,1,1,RFID,4.5,3,E2806F12200064024244FB7F,JXR788,4.5,,212.94,
222,202,K06,201,2,1/10/2025 16:27,1,1,RFID,4.5,3,E2806F1220009A0242249203,SD57Y,4.5,,92.83,
223,202,K06,201,2,1/10/2025 16:28,1,1,RFID,4.5,3,E280110520007114C50C0A55,VN952,4.5,,"2,057.39",
224,202,K06,201,2,1/10/2025 16:28,1,1,RFID,4.5,3,E28011052000715573B40ADF,JUE4371,4.5,,714.48,
225,202,K06,203,2,1/10/2025 16:29,1,1,RFID,5.6,3,E280110520007916CA540A55,JXX7777,5.6,,409.89,
226,202,K06,201,2,1/10/2025 16:29,1,1,RFID,4.5,3,E2801105200072DCC6770A55,JQE18,4.5,,"1,109.21",
227,202,K06,201,2,1/10/2025 16:29,1,1,RFID,4.5,3,E2806F1220008E0241376AEE,WA7174T,4.5,,125.51,
228,202,K06,201,2,1/10/2025 16:29,1,1,RFID,4.5,3,E28011052000775CE7E60ACC,JNY8979,4.5,,"2,310.29",
229,202,K06,201,2,1/10/2025 16:30,1,1,RFID,4.5,3,E280110520007451E0E20A55,JVA3435,4.5,,75.5,
230,202,K06,201,2,1/10/2025 16:30,1,1,RFID,4.5,3,E28011052000728AE7640ACC,JUW7555,4.5,,147.6,
231,202,K06,201,2,1/10/2025 16:31,1,1,RFID,4.5,3,E28011052000771AF9F60ACE,VLJ7349,4.5,,75.5,
232,202,K06,203,2,1/10/2025 16:31,1,1,RFID,5.6,3,E28011052000778EC5AB0A55,WC9116R,5.6,,18.3,
233,202,K06,203,2,1/10/2025 16:31,1,1,RFID,5.6,3,E2806F12200028024121ABB4,JUX3367,5.6,,365.47,
234,202,K06,203,2,1/10/2025 16:32,1,1,RFID,5.6,3,E28011052000771DC6300A55,SU9855G,5.6,,313.35,
235,202,K06,201,2,1/10/2025 16:32,1,1,RFID,4.5,3,E2806F122000BE02424FCDF7,JNJ1221,4.5,,116.08,
236,202,K06,204,2,1/10/2025 16:32,1,1,RFID,9.9,3,E20034120125200000252267,KCP6895,9.9,,70.1,
237,202,K06,201,2,1/10/2025 16:32,1,1,RFID,4.5,3,E280110520007A85C9700A55,VMD7311,4.5,,5.33,
238,202,K06,204,2,1/10/2025 16:33,1,1,RFID,9.9,3,E2C06A1220006A022CBCF8FD,SLC3456R,9.9,,"1,606.06",
239,202,K06,201,2,1/10/2025 16:33,1,1,RFID,4.5,3,E28011052000734BC6EC0A55,DDT7237,4.5,,172.2,
240,202,K06,204,2,1/10/2025 16:33,1,1,RFID,9.9,3,E280110520007B4AE2140A55,JTK6070,9.9,,163.21,
241,202,K06,201,2,1/10/2025 16:34,1,1,RFID,4.5,3,E28011052000739BF9360ACE,JNL2711,4.5,,90.26,
242,202,K06,201,2,1/10/2025 16:35,1,1,RFID,4.5,3,E2806F1220000D024133C303,JMD9726,4.5,,111.27,
243,202,K06,201,2,1/10/2025 16:36,1,1,RFID,4.5,3,E280110520007701CAE80A55,JMY1717,4.5,,81.49,
244,202,K06,201,2,1/10/2025 16:37,1,1,RFID,4.5,3,E2806F12200059024133A724,VLC9037,4.5,,495.64,
245,202,K06,201,2,1/10/2025 16:37,1,1,RFID,4.5,3,E2806F1220007B02412264F5,SD2915W,4.5,,75.5,
246,202,K06,201,2,1/10/2025 16:37,1,1,RFID,4.5,3,E2801105200070C9E9E40ACC,WYY289,4.5,,75.5,
247,202,K06,201,2,1/10/2025 16:37,1,1,RFID,4.5,3,E280110520007ADAA7CF0AD1,WA6659W,4.5,,84.93,
248,202,K06,204,2,1/10/2025 16:37,1,1,RFID,9.9,3,E2801105200074CDC6800A55,W5306M,9.9,,64.58,
249,202,K06,201,2,1/10/2025 16:39,1,1,RFID,4.5,3,E2806F122000A802413087B1,VN9225,4.5,,75.5,
250,202,K06,204,2,1/10/2025 16:39,1,1,RFID,9.9,3,E2806F122000F1024132DF66,VDM9018,9.9,,236.08,
251,202,K06,201,2,1/10/2025 16:39,1,1,RFID,4.5,3,E2801105200072C2C5BE0A55,JVR8726,4.5,,75.5,
252,202,K06,201,2,1/10/2025 16:39,1,1,RFID,4.5,3,E28011052000788BC8C90A55,JXA1025,4.5,,145.65,
253,202,K06,201,2,1/10/2025 16:40,1,1,RFID,4.5,3,E2806F1220003C02412D768B,BQP3417,4.5,,75.5,
254,202,K06,201,2,1/10/2025 16:40,1,1,RFID,4.5,3,E2806F122000030241373EA8,VND2335,4.5,,179.55,
255,202,K06,204,2,1/10/2025 16:41,1,1,RFID,9.9,3,E280110520007A5543CC097F,JSC8091,9.9,,17.03,
256,202,K06,203,2,1/10/2025 16:41,1,1,RFID,5.6,3,E2801105200076DEE17B0A55,JUY1165,5.6,,74.4,
257,202,K06,201,2,1/10/2025 16:41,1,1,RFID,4.5,3,E2C06A122000C4022CBE6BC7,SNE916R,4.5,,144.44,
258,202,K06,204,2,1/10/2025 16:41,1,1,RFID,9.9,3,E2806F1220000102413112A7,JPL2222,9.9,,92.75,
259,202,K06,201,2,1/10/2025 16:42,1,1,RFID,4.5,3,E2C06A122000A4022CBC074D,SNK7081X,4.5,,168.8,
260,202,K06,201,2,1/10/2025 16:43,1,1,RFID,4.5,3,E28011052000769BF3CA0ACE,VLL9714,4.5,,75.5,
261,202,K06,201,2,1/10/2025 16:43,1,1,RFID,4.5,3,E28011052000775D19AA0A56,JUF3496,4.5,,33.18,
262,202,K06,201,2,1/10/2025 16:43,1,1,RFID,4.5,3,E280110520007544E77B0ACC,VKS9819,4.5,,91.13,
263,202,K06,203,2,1/10/2025 16:44,1,1,RFID,5.6,3,E2806F1220009702424F3474,JXS6732,5.6,,8.26,
264,202,K06,204,2,1/10/2025 16:44,1,1,RFID,9.9,3,E28011052000730BCA590A55,CER5929,9.9,,55.22,
265,202,K06,203,2,1/10/2025 16:44,1,1,RFID,5.6,3,E2806F1220004302424E2195,JTE9338,5.6,,144.93,
267,202,K06,204,2,1/10/2025 16:46,1,1,RFID,9.9,3,E2806F1220005E02412D6ED5,JDG353,9.9,,5.44,
268,202,K06,201,2,1/10/2025 16:46,1,1,RFID,4.5,3,E2806F1220004C02423D27C1,JLY6608,4.5,,604.24,
269,202,K06,201,2,1/10/2025 16:47,1,1,RFID,4.5,3,E2806F122000D602424E67C4,XXVIASEAN65,4.5,,923.68,
270,202,K06,201,2,1/10/2025 16:47,1,1,RFID,4.5,3,E2801105200074959D2C0A1C,JRF7362,4.5,,33.72,
271,202,K06,201,2,1/10/2025 16:47,1,1,RFID,4.5,3,E2806F122000BE0242242F35,VBM9709,4.5,,75.5,
272,202,K06,201,2,1/10/2025 16:48,1,1,RFID,4.5,3,E2801105200073140C0F0A5A,JJS9678,4.5,,224.42,
273,202,K06,201,2,1/10/2025 16:48,1,1,RFID,4.5,3,E2806F12200080024150B945,JNU45,4.5,,26.79,
274,202,K06,201,2,1/10/2025 16:48,1,1,RFID,4.5,3,E2806F12200092024224E9BF,VFE7880,4.5,,75.5,
275,202,K06,201,2,1/10/2025 16:48,1,1,RFID,4.5,3,E28011052000734BE2160A55,SAM7575,4.5,,18.88,
276,202,K06,201,2,1/10/2025 16:48,1,1,RFID,4.5,3,E2C06A122000D0022CBAC112,SMV8479E,4.5,,197.38,
277,202,K06,203,2,1/10/2025 16:48,1,1,RFID,5.6,3,E2806F122000E3024244E884,JTK5548,5.6,,20.83,
278,202,K06,201,2,1/10/2025 16:49,1,1,RFID,4.5,3,E2806F1220001F024120A34A,JTT1528,4.5,,82.75,
279,202,K06,201,2,1/10/2025 16:49,1,1,RFID,4.5,3,E280110520007889E1460A55,SWD9006,4.5,,103.22,
280,202,K06,201,2,1/10/2025 16:49,1,1,RFID,4.5,3,E280110520007A59CD8B0A55,JQG1522,4.5,,596.15,
281,202,K06,201,2,1/10/2025 16:49,1,1,RFID,4.5,3,E280110520007B0CE7660ACC,JQX8672,4.5,,94.61,
282,202,K06,204,2,1/10/2025 16:49,1,1,RFID,9.9,3,E28011052000788CC6BF0A55,QAA7222Y,9.9,,43.27,
283,202,K06,201,2,1/10/2025 16:50,1,1,RFID,4.5,3,E2C06A1220003502201C730D,SNX1314X,4.5,,53.88,
284,202,K06,201,2,1/10/2025 16:50,1,1,RFID,4.5,3,E28011052000798BE7E60ACC,JNW4994,4.5,,86.21,
285,202,K06,201,2,1/10/2025 16:50,1,1,RFID,4.5,3,E2806F122000CE02424F5421,JVJ813,4.5,,894.92,
286,202,K06,201,2,1/10/2025 16:51,1,1,RFID,4.5,3,E280110520007943E9DB0ACC,JVY313,4.5,,925.56,
287,202,K06,201,2,1/10/2025 16:51,1,1,RFID,4.5,3,E2806F1220005102424FC128,JMG8575,4.5,,106.5,
288,202,K06,201,2,1/10/2025 16:51,1,1,RFID,4.5,3,E28011052000774DF9950ACE,JQX5115,4.5,,87.06,
289,202,K06,201,2,1/10/2025 16:52,1,1,RFID,4.5,3,E2806F1220007F023E9C25E1,JWX5025,4.5,,181.07,
290,202,K06,204,2,1/10/2025 16:52,1,1,RFID,9.9,3,E280110520007B82E0EB0A55,VKQ610,9.9,,70.1,
291,202,K06,203,2,1/10/2025 16:52,1,1,RFID,5.6,3,E2806F12200087023AE318D1,VIPS1762,5.6,,124.85,
292,202,K06,203,2,1/10/2025 16:52,1,1,RFID,5.6,3,E2806F122000A602423B88B4,VPH5880,5.6,,25.02,
293,202,K06,201,2,1/10/2025 16:53,1,1,RFID,4.5,3,E2806F1220000502424AFEC8,JXY8939,4.5,,75.5,
294,202,K06,201,2,1/10/2025 16:53,1,1,RFID,4.5,3,E280110520007703C50C0A55,JRW4354,4.5,,195.39,
295,202,K06,201,2,1/10/2025 16:54,1,1,RFID,4.5,3,E2806F122000220241334D1A,ANY1012,4.5,,33.75,
296,202,K06,201,2,1/10/2025 16:54,1,1,RFID,4.5,3,E280110520007685D67F09ED,JMG8237,4.5,,10.34,
297,202,K06,201,2,1/10/2025 16:54,1,1,RFID,4.5,3,E2806F12200086023EB0C48A,VLC2570,4.5,,75.5,
